id,canonical_institution_key,inst_global_rank,inst_prestige_tier,is_privileged,proxy_group
2011.03841,universidade federal do espírito santo,,unranked,False,Underrepresented
2011.03849,northeastern university,,unranked,False,Underrepresented
2011.03898,princeton plasma physics laboratory,,unranked,False,Underrepresented
2011.03907,university of wyoming,,unranked,False,Underrepresented
2011.03945,friedrich alexander universität erlangen nürnberg,,unranked,False,Underrepresented
2011.04023,centre national de la recherche scientifique,,unranked,False,Underrepresented
2011.05018,national astronomical observatory of japan,,unranked,False,Underrepresented
2011.05050,centre national de la recherche scientifique,,unranked,False,Underrepresented
2011.05096,loyola university chicago,,unranked,False,Underrepresented
2011.05300,ludwig maximilians universität münchen,,unranked,False,Underrepresented
2011.05364,university of oxford,4,top20,True,Privileged
2011.05409,university of illinois urbana champaign,,unranked,False,Underrepresented
2011.05460,st petersburg university,,unranked,False,Underrepresented
2011.05728,princeton university,25,top50,False,Underrepresented
2011.05795,istituto nazionale di fisica nucleare,,unranked,False,Underrepresented
2011.05838,national tsing hua university,,unranked,False,Underrepresented
2011.05890,universidade federal de santa catarina,,unranked,False,Underrepresented
2011.05962,university of zurich,,unranked,False,Underrepresented
2011.05986,joint institute for laboratory astrophysics,,unranked,False,Underrepresented
2011.06083,lehigh university,,unranked,False,Underrepresented
2011.06155,argonne national laboratory,,unranked,False,Underrepresented
2011.06248,weizmann institute of science,,unranked,False,Underrepresented
2011.06419,consejo superior de investigaciones científicas,,unranked,False,Underrepresented
2011.06770,riken center for emergent matter science,,unranked,False,Underrepresented
2011.06805,carl von ossietzky universität oldenburg,,unranked,False,Underrepresented
2011.06876,tbilisi state university,,unranked,False,Underrepresented
2011.06886,politecnico di torino,,unranked,False,Underrepresented
2011.06905,princeton university,25,top50,False,Underrepresented
2011.06968,king s college north carolina,,unranked,False,Underrepresented
2011.07038,purdue university west lafayette,,unranked,False,Underrepresented
2011.07182,vietnam national university,,unranked,False,Underrepresented
2011.07206,ibm united states,,unranked,False,Underrepresented
2011.07623,joint institute for laboratory astrophysics,,unranked,False,Underrepresented
2011.07903,thüringer landessternwarte tautenburg,,unranked,False,Underrepresented
2011.08288,charles university,,unranked,False,Underrepresented
2011.08520,university of stuttgart,,unranked,False,Underrepresented
2011.08710,consejo nacional de investigaciones científicas y técnicas,,unranked,False,Underrepresented
2011.08747,university of chinese academy of sciences,,unranked,False,Underrepresented
2011.08758,central south university,,unranked,False,Underrepresented
2011.08859,inter university centre for astronomy and astrophysics,,unranked,False,Underrepresented
2011.08884,université fédérale de toulouse midi pyrénées,,unranked,False,Underrepresented
2011.09151,southern university of science and technology,,unranked,False,Underrepresented
2011.09155,jamia millia islamia,,unranked,False,Underrepresented
2011.09267,centre national de la recherche scientifique,,unranked,False,Underrepresented
2011.09419,swiss federal institute of aquatic science and technology,,unranked,False,Underrepresented
2011.09747,trinity college dublin,,unranked,False,Underrepresented
2011.10135,bavarian academy of sciences and humanities,,unranked,False,Underrepresented
2011.11402,russian academy of sciences,,unranked,False,Underrepresented
2011.11421,mcgill university,27,top50,False,Underrepresented
2011.11786,university of havana,,unranked,False,Underrepresented
2011.11864,university of waterloo,,unranked,False,Underrepresented
2011.12177,birla institute of technology and science,,unranked,False,Underrepresented
2011.12226,university of illinois urbana champaign,,unranked,False,Underrepresented
2011.12366,university of pretoria,,unranked,False,Underrepresented
2011.12383,university of utah,,unranked,False,Underrepresented
2011.12389,peking university,14,top20,True,Privileged
2011.12717,universitat autònoma de barcelona,,unranked,False,Underrepresented
2011.12865,forschungszentrum jülich,,unranked,False,Underrepresented
2011.13148,microsoft united states,,unranked,False,Underrepresented
2011.13462,eth zurich,7,top20,True,Privileged
2011.13490,commonwealth scientific and industrial research organisation,,unranked,False,Underrepresented
2011.13638,national university of computer and emerging sciences,,unranked,False,Underrepresented
2011.13693,ioffe institute,,unranked,False,Underrepresented
2011.13820,max planck institute for plasma physics,,unranked,False,Underrepresented
2011.13963,university of geneva,,unranked,False,Underrepresented
2011.14076,university of toronto,29,top50,False,Underrepresented
2011.14077,aligarh muslim university,,unranked,False,Underrepresented
2011.14223,university of iowa,,unranked,False,Underrepresented
2011.14284,manipal academy of higher education,,unranked,False,Underrepresented
2011.14351,eth zurich,7,top20,True,Privileged
2011.14494,astronomy and space,,unranked,False,Underrepresented
2011.14615,itmo university,,unranked,False,Underrepresented
2011.14997,azarbaijan shahid madani university,,unranked,False,Underrepresented
2012.00254,the university of melbourne,19,top20,True,Privileged
2012.00384,university of manchester,35,top50,False,Underrepresented
2012.00453,university of edinburgh,34,top50,False,Underrepresented
2012.00703,university of pisa,,unranked,False,Underrepresented
2012.00712,institut universitaire de france,,unranked,False,Underrepresented
2012.00763,university of california,17,top20,True,Privileged
2012.00892,,,no_institution,False,Underrepresented
2012.00897,purdue university west lafayette,,unranked,False,Underrepresented
2012.01146,the university of tokyo,,unranked,False,Underrepresented
2012.01372,,,no_institution,False,Underrepresented
2012.01447,hebrew university of jerusalem,,unranked,False,Underrepresented
2012.01460,space telescope science institute,,unranked,False,Underrepresented
2012.01464,university of kent,,unranked,False,Underrepresented
2012.01824,indian statistical institute,,unranked,False,Underrepresented
2012.02146,university of sannio,,unranked,False,Underrepresented
2012.02290,south china university of technology,,unranked,False,Underrepresented
2012.02605,technical university of liberec,,unranked,False,Underrepresented
2012.02787,university of maryland,,unranked,False,Underrepresented
2012.02814,centre national de la recherche scientifique,,unranked,False,Underrepresented
2012.02884,iowa state university,,unranked,False,Underrepresented
2012.03219,national institute for materials science,,unranked,False,Underrepresented
2012.03239,centre national de la recherche scientifique,,unranked,False,Underrepresented
2012.03416,centro de investigación y de estudios avanzados del instituto politécnico nacional,,unranked,False,Underrepresented
2012.03419,monash university,36,top50,False,Underrepresented
2012.03443,the university of sydney,25,top50,False,Underrepresented
2012.03584,kunming university of science and technology,,unranked,False,Underrepresented
2012.03838,cic nanogune,,unranked,False,Underrepresented
2012.03964,argonne national laboratory,,unranked,False,Underrepresented
2012.03989,universidade federal de minas gerais,,unranked,False,Underrepresented
2012.04260,czech academy of sciences,,unranked,False,Underrepresented
2012.04308,university college london,9,top20,True,Privileged
2012.04422,kotebe university of education,,unranked,False,Underrepresented
2012.04632,technological university dublin,,unranked,False,Underrepresented
2012.04754,university of salento,,unranked,False,Underrepresented
2012.04760,university of milan,,unranked,False,Underrepresented
2012.04762,university of florida,,unranked,False,Underrepresented
2012.04953,university of cagliari,,unranked,False,Underrepresented
2012.05043,ludwig maximilians universität münchen,,unranked,False,Underrepresented
2012.05247,university of warsaw,,unranked,False,Underrepresented
2012.05542,bielefeld university,,unranked,False,Underrepresented
2012.05610,national university of singapore,8,top20,True,Privileged
2012.05615,johannes kepler university of linz,,unranked,False,Underrepresented
2012.05762,centre national de la recherche scientifique,,unranked,False,Underrepresented
2012.05955,university of california,17,top20,True,Privileged
2012.06029,university of wisconsin madison,,unranked,False,Underrepresented
2012.06175,national cheng kung university,,unranked,False,Underrepresented
2012.06180,royal observatory,,unranked,False,Underrepresented
2012.06215,university of california,17,top20,True,Privileged
2012.06229,stockholm university,,unranked,False,Underrepresented
2012.06371,kurchatov institute,,unranked,False,Underrepresented
2012.06871,homi bhabha national institute,,unranked,False,Underrepresented
2012.06888,a alikhanyan national laboratory,,unranked,False,Underrepresented
2012.06927,east asian observatory,,unranked,False,Underrepresented
2012.06950,university of california,17,top20,True,Privileged
2012.07047,university of science and technology of china,,unranked,False,Underrepresented
