query_arxiv_id,rank,score,doc_arxiv_id,top_uni,relevant
1909.05881,90,0.8263375759124756,1005.2121,False,True
1909.05881,91,0.8260852098464966,cond-mat/9704185,False,False
1909.05881,92,0.8259174823760986,1903.11414,False,True
1909.05881,93,0.8256705403327942,2006.04592,False,False
1909.05881,94,0.8255758285522461,cond-mat/0409593,False,True
1909.05881,95,0.8254168629646301,1506.05622,False,False
1909.05881,96,0.8251752853393555,cond-mat/9610009,False,False
1909.05881,97,0.8249715566635132,1901.10823,False,True
1909.05881,98,0.824933648109436,cond-mat/0409295,False,False
1909.05881,99,0.8244280815124512,cond-mat/0702487,False,True
1909.05881,100,0.8243865370750427,2210.02754,False,False
1912.08033,1,0.8997979164123535,1209.0439,False,False
1912.08033,2,0.8890349864959717,2407.15432,False,True
1912.08033,3,0.8884265422821045,math/9906217,False,True
1912.08033,4,0.886568009853363,1602.07426,False,True
1912.08033,5,0.8865119218826294,1511.08468,False,False
1912.08033,6,0.8863637447357178,1805.05618,False,False
1912.08033,7,0.8810056447982788,math/0601580,False,True
1912.08033,8,0.878830075263977,2511.11948,False,True
1912.08033,9,0.8788012266159058,0802.1450,False,False
1912.08033,10,0.8717079162597656,1603.07489,False,True
1912.08033,11,0.8714593648910522,1408.1733,False,True
1912.08033,12,0.8713608980178833,math/9907013,False,False
1912.08033,13,0.8704043626785278,2602.14888,False,False
1912.08033,14,0.8685753345489502,math/0301240,False,True
1912.08033,15,0.868017852306366,0911.4734,False,False
1912.08033,16,0.8675419092178345,alg-geom/9712027,False,False
1912.08033,17,0.8644653558731079,math/0504576,False,False
1912.08033,18,0.8643702864646912,1403.7557,False,True
1912.08033,19,0.864188551902771,1503.05691,False,True
1912.08033,20,0.8641673922538757,1711.02170,False,True
1912.08033,21,0.8630973696708679,2105.13752,False,False
1912.08033,22,0.8628503680229187,1207.1672,False,True
1912.08033,23,0.8619850873947144,2307.16346,False,True
1912.08033,24,0.8617115020751953,1711.04797,False,True
1912.08033,25,0.8605263233184814,2410.22714,False,True
1912.08033,26,0.8602073192596436,1610.06689,False,False
1912.08033,27,0.860199511051178,1011.3648,False,False
1912.08033,28,0.8600406050682068,2403.19663,False,False
1912.08033,29,0.858424723148346,2305.01956,False,True
1912.08033,30,0.8575427532196045,math/0608247,False,True
1912.08033,31,0.8574467301368713,1904.11369,False,True
1912.08033,32,0.8562878370285034,2001.07273,False,True
1912.08033,33,0.856177568435669,1107.5603,False,False
1912.08033,34,0.8551738858222961,1708.07057,False,False
1912.08033,35,0.8550449013710022,2212.12985,False,False
1912.08033,36,0.8547655344009399,1710.05228,False,True
1912.08033,37,0.854637861251831,math/9911028,False,False
1912.08033,38,0.8543930053710938,1810.09566,False,True
1912.08033,39,0.8542211055755615,2511.04609,False,True
1912.08033,40,0.8538010120391846,2401.07281,False,False
1912.08033,41,0.8537048101425171,1211.1353,False,True
1912.08033,42,0.8534471988677979,math/0701319,False,False
1912.08033,43,0.8533431887626648,0806.0306,False,True
1912.08033,44,0.8531957268714905,1412.2827,False,True
1912.08033,45,0.8531351089477539,2202.09768,False,False
1912.08033,46,0.8524537682533264,1608.03382,False,True
1912.08033,47,0.8524497151374817,1202.3567,False,True
1912.08033,48,0.8521590828895569,2406.16514,False,False
1912.08033,49,0.8518701791763306,1512.07657,False,False
1912.08033,50,0.8512320518493652,1505.08059,False,True
1912.08033,51,0.8512179851531982,2103.07921,False,False
1912.08033,52,0.8507145047187805,2511.19921,False,True
1912.08033,53,0.8501614928245544,2105.06248,False,False
1912.08033,54,0.8500961661338806,2407.11891,False,True
1912.08033,55,0.8499027490615845,1202.5265,False,True
1912.08033,56,0.8495622873306274,0707.2976,False,True
1912.08033,57,0.8485813140869141,2509.09548,False,True
1912.08033,58,0.848054826259613,1910.02589,False,True
1912.08033,59,0.8479776978492737,math/0101050,False,True
1912.08033,60,0.8478560447692871,2411.03155,False,True
1912.08033,61,0.8474730253219604,1004.2753,False,True
1912.08033,62,0.8472269773483276,1103.2169,False,False
1912.08033,63,0.8471444845199585,2003.12357,False,True
1912.08033,64,0.8468183279037476,math/0412372,False,True
1912.08033,65,0.8465870022773743,0708.1661,False,False
1912.08033,66,0.8460538387298584,1305.0222,False,True
1912.08033,67,0.8457647562026978,2103.14773,False,True
1912.08033,68,0.8447331786155701,2306.01928,False,False
1912.08033,69,0.8447167873382568,2208.06253,False,False
1912.08033,70,0.8446637392044067,1002.2023,False,False
1912.08033,71,0.844634473323822,2303.06385,False,False
1912.08033,72,0.8444927334785461,1203.1075,False,True
1912.08033,73,0.8444375991821289,1806.10022,False,True
1912.08033,74,0.8437619209289551,1711.03196,False,True
1912.08033,75,0.8436219692230225,1208.6220,False,True
1912.08033,76,0.8435595631599426,alg-geom/9301002,False,False
1912.08033,77,0.8434224724769592,1707.00232,False,False
1912.08033,78,0.8432783484458923,2501.02382,False,True
1912.08033,79,0.8427239656448364,1911.07739,False,False
1912.08033,80,0.8426079750061035,1510.06377,False,False
1912.08033,81,0.8425240516662598,2109.07457,False,True
1912.08033,82,0.8424568176269531,1901.08897,False,False
1912.08033,83,0.8420809507369995,1905.10973,False,False
1912.08033,84,0.841890811920166,2409.03985,False,False
1912.08033,85,0.8414364457130432,2312.07307,False,True
1912.08033,86,0.8413002490997314,2004.05042,False,False
1912.08033,87,0.841027021408081,1401.3935,False,False
1912.08033,88,0.8410124778747559,1509.02871,False,False
1912.08033,89,0.8408030867576599,2510.07323,False,True
1912.08033,90,0.8407192230224609,0708.2046,False,True
1912.08033,91,0.8405426740646362,1902.02743,False,False
1912.08033,92,0.8405306935310364,2004.07025,False,False
1912.08033,93,0.8401665091514587,1612.02730,False,False
1912.08033,94,0.840147852897644,2306.11080,False,True
1912.08033,95,0.8398898839950562,2409.02024,False,True
1912.08033,96,0.8398048877716064,2106.10440,False,False
1912.08033,97,0.8397876024246216,1707.08558,False,False
1912.08033,98,0.8397007584571838,2307.03350,False,True
1912.08033,99,0.8394856452941895,1208.4342,False,False
1912.08033,100,0.8392755389213562,math/0405052,False,False
2002.12172,1,0.8553801774978638,0804.4189,False,False
2002.12172,2,0.8497082591056824,0911.1641,False,False
2002.12172,3,0.8416295051574707,2505.18155,False,False
2002.12172,4,0.8339957594871521,1809.05677,False,False
2002.12172,5,0.8325147032737732,1306.5303,False,False
2002.12172,6,0.8313207030296326,1802.10416,False,True
2002.12172,7,0.8279489874839783,1109.4158,False,False
2002.12172,8,0.8279215693473816,1308.3645,False,True
2002.12172,9,0.8274481296539307,1902.04829,False,False
2002.12172,10,0.8268471956253052,2310.07308,False,True
2002.12172,11,0.8255910873413086,2504.04306,False,False
2002.12172,12,0.8249830007553101,2603.06433,False,False
2002.12172,13,0.8236813545227051,1805.05449,False,False
2002.12172,14,0.8235379457473755,1812.05460,False,True
2002.12172,15,0.8223955035209656,astro-ph/0702626,False,False
2002.12172,16,0.821323812007904,1103.3299,False,True
2002.12172,17,0.8205122947692871,2010.06074,False,True
2002.12172,18,0.8201155662536621,1811.06970,False,True
2002.12172,19,0.8197049498558044,2401.01157,False,True
2002.12172,20,0.8187705874443054,2102.11988,False,False
2002.12172,21,0.8174352049827576,1810.07726,False,True
2002.12172,22,0.8173917531967163,1110.6245,False,True
2002.12172,23,0.8168882727622986,1610.01584,False,False
2002.12172,24,0.8164359331130981,0909.2722,False,True
2002.12172,25,0.8163402676582336,2409.12628,False,False
2002.12172,26,0.8151540756225586,astro-ph/0501143,False,False
2002.12172,27,0.8150206804275513,1108.1991,False,True
2002.12172,28,0.8149517178535461,1502.01258,False,False
2002.12172,29,0.8148881793022156,2207.10310,False,True
2002.12172,30,0.8147962093353271,1105.3221,False,False
2002.12172,31,0.8146650195121765,physics/0508211,False,True
2002.12172,32,0.8145676851272583,1904.03457,False,True
2002.12172,33,0.813697874546051,2108.00075,False,True
2002.12172,34,0.8133201599121094,2510.05389,False,True
2002.12172,35,0.8130555152893066,2309.16222,False,True
2002.12172,36,0.8130018711090088,2108.11614,False,False
2002.12172,37,0.8126829266548157,1712.10049,False,True
2002.12172,38,0.8126072883605957,astro-ph/0208293,False,False
2002.12172,39,0.8110893368721008,1505.06016,False,False
2002.12172,40,0.8110759854316711,1811.11877,False,True
2002.12172,41,0.8109610080718994,1411.4707,False,True
2002.12172,42,0.8108901381492615,2510.13141,False,True
2002.12172,43,0.8104737997055054,2303.01097,False,True
2002.12172,44,0.8098887801170349,2403.12735,False,False
2002.12172,45,0.8097361326217651,2312.09600,False,True
2002.12172,46,0.809381902217865,2211.05264,False,False
2002.12172,47,0.8080541491508484,0902.0581,False,False
2002.12172,48,0.807375967502594,2306.01932,False,False
2002.12172,49,0.8070748448371887,1302.5745,True,False
2002.12172,50,0.8068519234657288,2008.05322,False,False
2002.12172,51,0.806816577911377,1802.05955,False,False
2002.12172,52,0.8066108226776123,2305.16805,False,False
2002.12172,53,0.806449294090271,astro-ph/0212155,False,False
2002.12172,54,0.806223452091217,1506.04561,False,True
2002.12172,55,0.8060615062713623,nucl-th/0107001,True,False
2002.12172,56,0.8054683804512024,2504.12686,False,False
2002.12172,57,0.8054518699645996,2210.05752,False,False
2002.12172,58,0.8053887486457825,astro-ph/0611143,False,False
2002.12172,59,0.8053447008132935,hep-ph/9809463,False,False
2002.12172,60,0.8049509525299072,1210.1417,False,False
2002.12172,61,0.8048244714736938,2109.04895,False,False
2002.12172,62,0.8046655654907227,1908.07850,False,True
2002.12172,63,0.8041439056396484,2111.07440,False,True
2002.12172,64,0.8041090965270996,chao-dyn/9912027,False,False
2002.12172,65,0.8038420677185059,2501.06477,False,False
2002.12172,66,0.8037948608398438,2306.07143,False,True
2002.12172,67,0.8036340475082397,2312.02634,False,False
2002.12172,68,0.8035866022109985,2409.08452,False,True
2002.12172,69,0.80245041847229,1802.07356,False,False
2002.12172,70,0.802354097366333,2403.06706,False,False
2002.12172,71,0.8021178841590881,1301.7096,False,True
2002.12172,72,0.8020738959312439,1911.01501,False,False
2002.12172,73,0.8020414710044861,2509.16401,False,False
2002.12172,74,0.8011467456817627,astro-ph/0601480,False,False
2002.12172,75,0.8007248044013977,1312.3691,False,False
2002.12172,76,0.8005553483963013,physics/0405034,False,True
2002.12172,77,0.8004303574562073,1308.5099,False,True
2002.12172,78,0.8003174662590027,astro-ph/0502331,False,False
2002.12172,79,0.800098717212677,2512.12516,False,True
2002.12172,80,0.7999802827835083,2302.07945,False,False
2002.12172,81,0.7999060750007629,1209.2302,False,True
2002.12172,82,0.7994568943977356,1812.09174,False,True
2002.12172,83,0.7994182109832764,2302.01844,False,True
2002.12172,84,0.7993301749229431,1812.06699,False,False
2002.12172,85,0.7992914319038391,2405.00499,False,False
2002.12172,86,0.7992300987243652,1704.02975,False,False
2002.12172,87,0.7984367609024048,1702.08468,False,True
2002.12172,88,0.7982959747314453,2411.06769,False,False
2002.12172,89,0.7981737852096558,1712.09825,False,True
2002.12172,90,0.7981237769126892,astro-ph/0109223,False,False
2002.12172,91,0.7980508804321289,2008.13219,False,False
2002.12172,92,0.7980000376701355,chao-dyn/9901021,False,False
2002.12172,93,0.7979258894920349,astro-ph/0610810,False,False
2002.12172,94,0.7977831363677979,nlin/0409022,False,False
2002.12172,95,0.7977623343467712,2209.10749,False,True
2002.12172,96,0.7977239489555359,2508.14362,False,False
2002.12172,97,0.7975485324859619,1207.4728,False,True
2002.12172,98,0.7973930835723877,1211.5932,False,False
2002.12172,99,0.7971760034561157,1703.01238,False,False
2002.12172,100,0.7970222234725952,cond-mat/9705230,False,False
2003.06358,1,0.7801180481910706,cond-mat/0702595,False,False
2003.06358,2,0.7759690880775452,1406.7635,True,False
2003.06358,3,0.7748792171478271,2404.02436,False,False
2003.06358,4,0.7725317478179932,2512.00921,False,False
2003.06358,5,0.7716678380966187,2409.10355,False,False
2003.06358,6,0.7707889676094055,1410.6121,False,True
2003.06358,7,0.7704123258590698,1908.02305,False,False
2003.06358,8,0.7699928283691406,2003.01029,False,True
2003.06358,9,0.7697715163230896,2305.07679,False,False
2003.06358,10,0.769748330116272,1508.04150,False,False
2003.06358,11,0.7697266340255737,2106.10325,False,True
2003.06358,12,0.7691323161125183,2111.15352,False,False
2003.06358,13,0.767296314239502,2512.19732,False,False
2003.06358,14,0.7668725252151489,1110.3624,False,False
2003.06358,15,0.7663196921348572,cond-mat/0307084,False,True
2003.06358,16,0.7643858790397644,1305.4144,False,False
2003.06358,17,0.7639662027359009,2411.19701,False,False
2003.06358,18,0.7634240388870239,2107.09159,False,False
2003.06358,19,0.7632997035980225,1211.1324,False,True
2003.06358,20,0.7629801034927368,2211.16627,False,False
2003.06358,21,0.7628890872001648,0801.4520,False,False
2003.06358,22,0.7626526355743408,2004.03144,False,True
2003.06358,23,0.7621744275093079,0710.2052,False,False
2003.06358,24,0.7612890601158142,2512.08471,False,False
2003.06358,25,0.761107325553894,2005.13227,False,False
2003.06358,26,0.760822594165802,2509.19479,False,False
2003.06358,27,0.7600845694541931,cond-mat/9901207,True,True
2003.06358,28,0.7595857977867126,math/0503419,False,False
2003.06358,29,0.7591625452041626,2102.00960,False,False
2003.06358,30,0.7589876651763916,0911.2813,False,False
2003.06358,31,0.7588028907775879,1905.05912,False,False
2003.06358,32,0.7585557103157043,2104.06760,False,True
2003.06358,33,0.7583231329917908,2112.11946,False,False
2003.06358,34,0.7578430771827698,2403.09403,False,False
2003.06358,35,0.7572425007820129,1401.0749,False,False
2003.06358,36,0.7568798661231995,1712.02312,False,False
2003.06358,37,0.7568157315254211,1902.10641,False,False
2003.06358,38,0.7567814588546753,2206.14270,False,False
2003.06358,39,0.755281925201416,2212.06237,False,False
2003.06358,40,0.7548781037330627,2602.17712,False,False
2003.06358,41,0.7544305920600891,cond-mat/0412347,False,False
2003.06358,42,0.7539704442024231,2201.03458,False,False
2003.06358,43,0.7537795305252075,2409.19803,False,False
2003.06358,44,0.7537413239479065,2502.10470,False,False
2003.06358,45,0.7537263631820679,1309.3043,False,False
2003.06358,46,0.7532314658164978,1102.5250,False,False
2003.06358,47,0.7531112432479858,2512.12626,False,False
2003.06358,48,0.7530215382575989,2410.10484,False,False
2003.06358,49,0.7529119253158569,2008.03067,False,False
2003.06358,50,0.7528859972953796,2108.09887,False,False
2003.06358,51,0.7527700662612915,cond-mat/0303572,False,False
2003.06358,52,0.7526658773422241,2304.06822,False,False
2003.06358,53,0.7525776028633118,2201.01201,False,False
2003.06358,54,0.7525339126586914,1811.09592,False,False
2003.06358,55,0.7524290084838867,2405.08531,False,False
2003.06358,56,0.7519421577453613,2504.21130,False,False
2003.06358,57,0.7516943216323853,cs/0101018,False,False
2003.06358,58,0.7514874935150146,0709.3231,False,False
2003.06358,59,0.7512298226356506,0804.3039,False,False
2003.06358,60,0.7511903047561646,2410.19438,False,False
2003.06358,61,0.7511600255966187,hep-ph/0307284,False,False
2003.06358,62,0.7510219812393188,2501.09282,False,False
2003.06358,63,0.7508927583694458,1302.2419,False,False
2003.06358,64,0.7508895993232727,1902.09007,False,False
2003.06358,65,0.7507486939430237,1212.2526,False,False
2003.06358,66,0.7507467865943909,0801.3332,False,False
2003.06358,67,0.7505009770393372,cond-mat/0509146,False,True
2003.06358,68,0.7502710819244385,2406.17007,False,False
2003.06358,69,0.7502551674842834,2103.03653,False,False
2003.06358,70,0.75016850233078,2008.01275,False,False
2003.06358,71,0.7499844431877136,1407.1008,False,False
2003.06358,72,0.7495977878570557,1911.05826,False,False
2003.06358,73,0.7495445609092712,math-ph/0505008,False,False
2003.06358,74,0.7493796944618225,hep-ph/0104138,False,False
2003.06358,75,0.7493589520454407,math/9403215,False,False
2003.06358,76,0.7493430376052856,1902.06836,True,False
2003.06358,77,0.7493289113044739,1911.03797,False,False
2003.06358,78,0.749065101146698,1407.4127,False,False
2003.06358,79,0.7489300966262817,1203.5536,True,False
2003.06358,80,0.7487296462059021,math-ph/0305026,False,False
2003.06358,81,0.7484368681907654,2409.17797,False,False
2003.06358,82,0.7480804324150085,2603.14155,False,False
2003.06358,83,0.7480592131614685,1104.5538,False,False
2003.06358,84,0.747974693775177,2010.00115,False,False
2003.06358,85,0.7479190230369568,1404.4807,False,False
2003.06358,86,0.7477617263793945,2412.05079,False,False
2003.06358,87,0.7476826906204224,2405.05961,False,False
2003.06358,88,0.7476096153259277,1712.06119,False,False
2003.06358,89,0.7475669384002686,1605.05874,False,True
2003.06358,90,0.7474042177200317,1111.1895,False,True
2003.06358,91,0.7473934292793274,1612.02488,False,False
2003.06358,92,0.7472786903381348,1604.06774,False,False
2003.06358,93,0.747215986251831,1611.08627,False,False
2003.06358,94,0.7471123337745667,0711.3846,False,False
2003.06358,95,0.7468976378440857,2206.05793,False,False
2003.06358,96,0.7466378808021545,1505.02946,False,True
2003.06358,97,0.7465370893478394,2509.00032,False,False
2003.06358,98,0.7461760640144348,2602.16636,False,False
2003.06358,99,0.7461733222007751,1610.09805,False,False
2003.06358,100,0.7458819150924683,2104.15044,False,False
2007.13334,1,0.9105985164642334,hep-th/9402027,False,True
2007.13334,2,0.8839429616928101,math/0006114,False,True
2007.13334,3,0.8773516416549683,2204.06495,False,True
2007.13334,4,0.876579761505127,1807.04310,False,False
2007.13334,5,0.8750241994857788,2005.10241,False,True
2007.13334,6,0.8750181198120117,0808.2730,False,True
2007.13334,7,0.8703765273094177,1210.1225,False,False
2007.13334,8,0.870120108127594,hep-th/9906219,False,True
2007.13334,9,0.8684664964675903,1503.05675,False,True
2007.13334,10,0.868084728717804,1002.4771,False,False
2007.13334,11,0.8636095523834229,hep-th/0409042,False,True
2007.13334,12,0.863154411315918,hep-ph/9404205,True,False
2007.13334,13,0.8630757331848145,1904.05357,False,True
2007.13334,14,0.8629854917526245,2210.13196,False,True
2007.13334,15,0.8616219758987427,2412.05350,False,False
2007.13334,16,0.8605140447616577,1309.6037,False,True
2007.13334,17,0.8604177236557007,math-ph/0503029,False,False
2007.13334,18,0.8601899147033691,hep-th/0007023,False,True
2007.13334,19,0.8601716756820679,hep-th/0104158,False,True
2007.13334,20,0.8595114946365356,0807.0289,False,False
2007.13334,21,0.8592746257781982,2511.11342,False,False
2007.13334,22,0.8591816425323486,0907.1999,False,True
2007.13334,23,0.8588321805000305,2302.01958,True,True
2007.13334,24,0.8587813377380371,0804.3969,False,False
2007.13334,25,0.8583083748817444,hep-th/9709105,False,True
2007.13334,26,0.8580285310745239,math/0110081,False,False
2007.13334,27,0.8575054407119751,2312.07308,False,True
2007.13334,28,0.8574295043945312,1409.1799,False,True
2007.13334,29,0.8572055697441101,1510.08218,False,False
2007.13334,30,0.8569615483283997,0907.3946,False,True
2007.13334,31,0.8565549850463867,hep-lat/9302004,False,False
2007.13334,32,0.856392502784729,quant-ph/0310158,False,False
2007.13334,33,0.856350302696228,2512.24833,False,True
2007.13334,34,0.8560612201690674,math/0511452,False,False
2007.13334,35,0.8556383848190308,1904.08453,False,True
2007.13334,36,0.8551541566848755,1201.5743,False,True
2007.13334,37,0.8549082279205322,0908.2568,False,True
2007.13334,38,0.8544895648956299,2405.05863,False,False
2007.13334,39,0.8542229533195496,hep-th/9712256,False,True
2007.13334,40,0.8539746999740601,hep-th/9901139,False,True
2007.13334,41,0.8539254069328308,hep-th/9906017,False,True
2007.13334,42,0.8533779382705688,hep-th/0301015,False,True
2007.13334,43,0.8531734943389893,2004.12662,False,False
2007.13334,44,0.8528232574462891,hep-th/0511065,True,True
2007.13334,45,0.8527981638908386,1607.05458,False,True
2007.13334,46,0.8525599837303162,hep-ph/9308212,True,True
2007.13334,47,0.8525351285934448,hep-th/9304089,False,True
2007.13334,48,0.8522186875343323,hep-th/0308162,False,True
2007.13334,49,0.8516874313354492,2405.09325,False,True
2007.13334,50,0.8515845537185669,hep-th/0110151,False,True
2007.13334,51,0.851210355758667,physics/0005084,False,True
2007.13334,52,0.8510959148406982,2406.06698,False,True
2007.13334,53,0.8509708046913147,hep-th/0607239,False,True
2007.13334,54,0.8509145975112915,gr-qc/9408028,False,True
2007.13334,55,0.8506821393966675,hep-th/0404200,False,True
2007.13334,56,0.8503924012184143,2511.22672,False,True
2007.13334,57,0.8502417802810669,1802.01036,False,True
2007.13334,58,0.8502374291419983,2308.00747,False,True
2007.13334,59,0.8501545190811157,hep-th/9809013,False,True
2007.13334,60,0.8499811887741089,2512.03163,False,True
2007.13334,61,0.8498089909553528,1001.2254,False,True
2007.13334,62,0.8491687774658203,1802.10537,False,True
2007.13334,63,0.8489868640899658,2507.01777,False,True
2007.13334,64,0.8489842414855957,2102.09371,False,False
2007.13334,65,0.848949134349823,2604.19282,False,False
2007.13334,66,0.8489381670951843,1901.02076,False,True
2007.13334,67,0.8486689329147339,2112.08403,False,True
2007.13334,68,0.848389208316803,0908.0307,False,True
2007.13334,69,0.848336935043335,1512.03353,False,True
2007.13334,70,0.848334550857544,0709.2359,False,False
2007.13334,71,0.8482145667076111,math-ph/0012035,False,True
2007.13334,72,0.8481630682945251,1605.08192,False,False
2007.13334,73,0.8480880260467529,1105.0194,False,True
2007.13334,74,0.8478467464447021,hep-th/9710246,False,True
2007.13334,75,0.8471813201904297,hep-th/0309214,False,True
2007.13334,76,0.8471595048904419,1604.06257,False,True
2007.13334,77,0.8470378518104553,2412.01647,False,True
2007.13334,78,0.8469464778900146,1501.04371,False,True
2007.13334,79,0.8466911911964417,1202.6667,False,True
2007.13334,80,0.8461768627166748,2204.02991,False,True
2007.13334,81,0.8460123538970947,2005.10841,False,True
2007.13334,82,0.845950722694397,2011.09976,False,False
2007.13334,83,0.845922589302063,1503.02449,False,False
2007.13334,84,0.8457118272781372,hep-th/0002163,False,True
2007.13334,85,0.8457010388374329,2008.02713,False,True
2007.13334,86,0.8456740379333496,quant-ph/0312158,False,False
2007.13334,87,0.8454788327217102,2512.21687,False,True
2007.13334,88,0.8454148769378662,hep-th/9408075,False,True
2007.13334,89,0.8451429009437561,2311.00699,False,True
2007.13334,90,0.8448907732963562,1704.07831,False,True
2007.13334,91,0.844834566116333,hep-th/0505245,False,True
2007.13334,92,0.8447831869125366,2312.16317,False,True
2007.13334,93,0.8445833921432495,1708.07192,False,True
2007.13334,94,0.8445802927017212,1311.1643,False,True
2007.13334,95,0.8445293307304382,hep-th/0411159,False,True
2007.13334,96,0.8442617058753967,2307.03384,False,False
2007.13334,97,0.8442592620849609,1909.11991,False,True
2007.13334,98,0.8441309928894043,1105.3315,False,False
2007.13334,99,0.8438909649848938,1709.09993,False,True
2007.13334,100,0.8437618017196655,2301.06664,False,False
2109.03095,1,0.8883377313613892,0909.5449,False,False
2109.03095,2,0.8871985673904419,0903.0303,False,False
2109.03095,3,0.8784737586975098,0710.4167,True,False
2109.03095,4,0.8782960772514343,2204.13682,False,False
2109.03095,5,0.8770115971565247,1710.06955,False,False
2109.03095,6,0.8687341213226318,2211.12218,False,False
2109.03095,7,0.8679932951927185,1611.06584,False,True
2109.03095,8,0.8675060868263245,0903.1752,False,True
2109.03095,9,0.865986168384552,2305.03116,False,False
2109.03095,10,0.8646433353424072,1501.03267,False,True
2109.03095,11,0.8636817336082458,2011.12717,False,False
2109.03095,12,0.8633993268013,2407.04045,False,True
2109.03095,13,0.863172709941864,1708.00724,False,True
2109.03095,14,0.8631553053855896,1103.3757,False,True
2109.03095,15,0.8621934652328491,2110.03436,False,True
2109.03095,16,0.8615531325340271,2308.01820,False,True
2109.03095,17,0.8607323169708252,1507.08773,False,False
2109.03095,18,0.8600343465805054,2304.14792,False,False
2109.03095,19,0.859492301940918,1011.6605,False,True
2109.03095,20,0.8594818711280823,1212.3842,False,False
2109.03095,21,0.8587979674339294,2110.10058,False,True
2109.03095,22,0.8587431907653809,2101.07185,False,False
2109.03095,23,0.8582232594490051,1411.6073,False,False
2109.03095,24,0.8572245836257935,1112.0676,False,False
2109.03095,25,0.8571667671203613,2509.17687,False,False
2109.03095,26,0.8568124175071716,1410.4851,False,True
2109.03095,27,0.8562653660774231,2308.16815,False,False
2109.03095,28,0.8554593324661255,1312.1396,False,False
2109.03095,29,0.8539226055145264,1612.03028,False,False
2109.03095,30,0.8538035750389099,2005.05745,False,True
2109.03095,31,0.8533582091331482,1110.6602,False,False
2109.03095,32,0.8532196879386902,2304.13885,False,True
2109.03095,33,0.8529303073883057,2008.09278,False,True
2109.03095,34,0.8526220321655273,1202.2226,False,True
2109.03095,35,0.8524904847145081,1503.05535,False,False
2109.03095,36,0.8522975444793701,2004.09782,False,True
2109.03095,37,0.8507760763168335,funct-an/9702013,False,True
2109.03095,38,0.8507621884346008,1801.08593,False,False
2109.03095,39,0.8507586717605591,1203.6002,False,False
2109.03095,40,0.8497218489646912,math/9212206,False,True
2109.03095,41,0.8496361970901489,1010.4922,False,True
2109.03095,42,0.8495831489562988,quant-ph/0009072,False,False
2109.03095,43,0.849552571773529,1306.3826,False,False
2109.03095,44,0.8493776917457581,2410.09182,False,False
2109.03095,45,0.8493724465370178,1602.02329,False,False
2109.03095,46,0.848819375038147,1707.07039,False,False
2109.03095,47,0.8487459421157837,1305.1860,False,False
2109.03095,48,0.848487377166748,1806.01549,False,False
2109.03095,49,0.8483415842056274,2106.16217,False,True
2109.03095,50,0.8483087420463562,2005.04329,False,True
2109.03095,51,0.8483068943023682,2410.16318,False,True
2109.03095,52,0.8482040166854858,math/0306074,False,True
2109.03095,53,0.8480027318000793,1606.02158,False,False
2109.03095,54,0.8478139042854309,2309.01695,False,False
2109.03095,55,0.8469674587249756,2106.11835,False,True
2109.03095,56,0.8467395305633545,1904.10531,False,True
2109.03095,57,0.8466356992721558,1808.08516,False,False
2109.03095,58,0.8464314937591553,0812.0495,False,False
2109.03095,59,0.8463993668556213,1707.08181,False,False
2109.03095,60,0.8463651537895203,2007.13873,False,True
2109.03095,61,0.8459288477897644,2304.00621,False,True
2109.03095,62,0.8454969525337219,2305.02683,False,False
2109.03095,63,0.8453667163848877,1412.4157,False,False
2109.03095,64,0.8452253937721252,2104.03497,False,False
2109.03095,65,0.8451731204986572,2601.19596,False,True
2109.03095,66,0.8450391292572021,1909.10689,False,True
2109.03095,67,0.8445913195610046,1507.02803,False,False
2109.03095,68,0.8445514440536499,2403.17821,False,False
2109.03095,69,0.8444621562957764,1611.02786,True,False
2109.03095,70,0.8443955183029175,1711.03786,False,False
2109.03095,71,0.8443243503570557,2404.17536,False,False
2109.03095,72,0.8443142175674438,2411.11181,False,False
2109.03095,73,0.844240128993988,math/0604128,False,True
2109.03095,74,0.8441740274429321,1907.05679,False,False
2109.03095,75,0.8440824151039124,math/0402392,False,False
2109.03095,76,0.8437231779098511,2405.05684,False,False
2109.03095,77,0.8436618447303772,1512.01466,False,False
2109.03095,78,0.8433017134666443,1210.5042,False,False
2109.03095,79,0.842826247215271,1605.01799,False,False
2109.03095,80,0.8426642417907715,2508.18644,False,False
2109.03095,81,0.8426194787025452,1304.1053,False,False
2109.03095,82,0.8424736261367798,0704.0359,False,False
2109.03095,83,0.8421735763549805,2008.05167,False,False
2109.03095,84,0.8417984843254089,2003.12157,False,False
2109.03095,85,0.8417352437973022,2206.12024,False,True
2109.03095,86,0.8416111469268799,1508.07353,False,True
2109.03095,87,0.8414623737335205,1004.0581,False,True
2109.03095,88,0.8414562940597534,1210.5190,False,False
2109.03095,89,0.8414533138275146,2305.18849,False,False
2109.03095,90,0.8412590026855469,2203.15938,False,True
2109.03095,91,0.8408864736557007,math/9909110,False,True
2109.03095,92,0.8406796455383301,1308.5340,False,False
2109.03095,93,0.8406327962875366,1011.3615,False,False
2109.03095,94,0.8406211137771606,1207.5183,False,False
2109.03095,95,0.8400275707244873,2309.16762,False,True
2109.03095,96,0.8398261070251465,0910.2026,False,True
2109.03095,97,0.8393796682357788,2604.02747,False,False
2109.03095,98,0.839284360408783,2408.00007,False,False
2109.03095,99,0.839049220085144,2507.19355,False,False
