query_arxiv_id,P@10,spd@10,tpr_top@10,tpr_non@10,fpr_top@10,fpr_non@10,tpr_gap@10,fpr_gap@10,n_relevant_top@10,n_relevant_non@10,P@100,spd@100,tpr_top@100,tpr_non@100,fpr_top@100,fpr_non@100,tpr_gap@100,fpr_gap@100,n_relevant_top@100,n_relevant_non@100
2212.12533,0.8,-0.0002063174400132043,0.0,0.00128783000643915,0.0,4.7329436543057955e-05,-0.00128783000643915,-4.7329436543057955e-05,55,6212,0.53,-0.00119651896746744,0.01818181818181818,0.008370895041854474,0.0,0.0011122417587618619,0.009810923139963706,-0.0011122417587618619,55,6212
2301.00995,1.0,-0.0002063174400132043,0.0,0.0033211557622052474,0.0,0.0,-0.0033211557622052474,0.0,116,3011,0.91,0.0014034473305263688,0.02586206896551724,0.029226170707406178,0.0009380863039399625,0.00017598662501649875,-0.003364101741888937,0.0007620996789234637,116,3011
2303.13061,1.0,-0.0002063174400132043,0.0,0.006662225183211193,0.0,0.0,-0.006662225183211193,0.0,10,1501,0.49,-0.002063174400132043,0.0,0.03264490339773484,0.0,0.0010858456821665815,-0.03264490339773484,-0.0010858456821665815,10,1501
2306.09396,0.5,0.0006603379926513987,0.0,0.0010602205258693808,0.0008787346221441124,9.142230247068773e-05,-0.0010602205258693808,0.0007873123196734247,44,4716,0.4,-0.00032986353480283733,0.022727272727272728,0.00826972010178117,0.0008787346221441124,0.001348478961442644,0.014457552625491558,-0.00046974433929853157,44,4716
2311.04887,0.0,-0.0002063174400132043,0.0,0.0,0.0,0.00020706934752448596,0.0,-0.00020706934752448596,1,176,0.12,-0.002063174400132043,0.0,0.06818181818181818,0.0,0.0018222102582154765,-0.06818181818181818,-0.0018222102582154765,1,176
2402.13632,0.4,-0.0002063174400132043,0.0,0.029197080291970802,0.0,0.0001241413556236034,-0.029197080291970802,-0.0001241413556236034,1,137,0.14,-0.00119651896746744,0.0,0.10218978102189781,0.000846740050804403,0.0017586692046677149,-0.10218978102189781,-0.0009119291538633119,1,137
2403.00206,1.0,-0.0002063174400132043,0.0,0.0031877590054191903,0.0,0.0,-0.0031877590054191903,0.0,29,3137,0.93,-0.00119651896746744,0.034482758620689655,0.029327382849856552,0.0,0.00015441630636195183,0.0051553757708331024,-0.00015441630636195183,29,3137
2406.03496,1.0,-0.0002063174400132043,0.0,0.0014545454545454545,0.0,0.0,-0.0014545454545454545,0.0,62,6875,0.76,-0.00119651896746744,0.016129032258064516,0.01090909090909091,0.0,0.0005770062989854306,0.005219941348973606,-0.0005770062989854306,62,6875
2406.11548,1.0,-0.0002063174400132043,0.0,0.001682085786375105,0.0,0.0,-0.001682085786375105,0.0,50,5945,0.87,-0.002063174400132043,0.0,0.014634146341463415,0.0,0.0003057097168657699,-0.014634146341463415,-0.0003057097168657699,50,5945
2407.19484,0.9,0.0006603379926513987,0.14285714285714285,0.009478672985781991,0.0,2.099737532808399e-05,0.13337846987136087,-2.099737532808399e-05,7,844,0.59,-0.00119651896746744,0.14285714285714285,0.06872037914691943,0.0,0.0008608923884514436,0.07413676371022342,-0.0008608923884514436,7,844
